Station_Name,Report_Date,Latitude,Longitude,Total_Entering,Total_Exiting,Entering_Percent_Change,Exiting_Percent_Change
Coliseum,2021-03-01,37.753684,-122.196846,35650,36394,0.29344750018140919,0.29097939058564792
Coliseum,2021-04-01,37.753684,-122.196846,45691,46080,0.28165497896213182,0.26614277078639337
Coliseum,2021-05-01,37.753684,-122.196846,46984,47558,0.0282987896960014,0.032074652777777775
Coliseum,2021-06-01,37.753684,-122.196846,44494,45046,-0.052996764856121231,-0.05281971487446907
Coliseum,2021-07-01,37.753684,-122.196846,51989,51781,0.16844967860835169,0.14951383030679749
Coliseum,2021-08-01,37.753684,-122.196846,74693,73203,0.43670776510415665,0.41370386821420985
Coliseum,2021-09-01,37.753684,-122.196846,66733,66339,-0.10656955805764931,-0.093766648907831651
Coliseum,2021-10-01,37.753684,-122.196846,53405,52906,-0.19972127732905759,-0.20249023952727657
Coliseum,2021-11-01,37.753684,-122.196846,45127,45143,-0.15500421308866211,-0.14673193966657846
Coliseum,2021-12-01,37.753684,-122.196846,42482,42790,-0.058612360670995192,-0.052123252774516536
Colma,2020-01-01,37.684617,-122.46621,98981,101654,,
Colma,2020-02-01,37.684617,-122.46621,92243,95555,-0.068073670704478631,-0.059997639050111164
Colma,2020-03-01,37.684617,-122.46621,44452,45772,-0.5180989343364808,-0.52098791272042277
Colma,2020-04-01,37.684617,-122.46621,6304,6662,-0.85818410870152073,-0.854452503714061
Colma,2020-05-01,37.684617,-122.46621,7224,7868,0.14593908629441624,0.18102671870309217
Colma,2020-06-01,37.684617,-122.46621,11278,12076,0.5611849390919158,0.53482460599898318
Colma,2020-07-01,37.684617,-122.46621,14137,14678,0.25350239404149671,0.21546869824445181
Colma,2020-08-01,37.684617,-122.46621,12682,13335,-0.10292141189785668,-0.091497479220602265
Colma,2020-09-01,37.684617,-122.46621,13801,14384,0.088235294117647065,0.078665166854143237
Colma,2020-10-01,37.684617,-122.46621,16030,16811,0.16151003550467358,0.16872914349276974
Colma,2020-11-01,37.684617,-122.46621,14190,14513,-0.11478477854023705,-0.13669621081434774
Colma,2020-12-01,37.684617,-122.46621,12770,13102,-0.10007047216349542,-0.097223179218631578
Colma,2021-01-01,37.684617,-122.46621,11305,11404,-0.11472200469851214,-0.12959853457487405
Colma,2021-02-01,37.684617,-122.46621,12824,12758,0.13436532507739937,0.11873027008067345
Colma,2021-03-01,37.684617,-122.46621,16241,16373,0.26645352464129757,0.28335162251136542
Colma,2021-04-01,37.684617,-122.46621,16926,17126,0.042177205837079,0.045990349966408113
Colma,2021-05-01,37.684617,-122.46621,17642,17535,0.04230178423726811,0.023881817120168167
Colma,2021-06-01,37.684617,-122.46621,20604,20934,0.16789479650833239,0.19384088964927287
Colma,2021-07-01,37.684617,-122.46621,22498,22914,0.091923898272180157,0.094582975064488387
Colma,2021-08-01,37.684617,-122.46621,24529,24773,0.090274691083651881,0.081129440516714668
Colma,2021-09-01,37.684617,-122.46621,27241,27275,0.11056300705287618,0.10099705324345053
Colma,2021-10-01,37.684617,-122.46621,28469,28536,0.0450791086964502,0.046232813932172316
Colma,2021-11-01,37.684617,-122.46621,28805,28459,0.011802311285960166,-0.002698345948976731
Colma,2021-12-01,37.684617,-122.46621,27415,27573,-0.048255511195972919,-0.031132506412734108
Concord,2020-01-01,37.97382,-122.029049,125110,126898,,
Concord,2020-02-01,37.97382,-122.029049,123754,123419,-0.010838462153305091,-0.027415719711894593
Concord,2020-03-01,37.97382,-122.029049,64118,63464,-0.4818914944163421,-0.48578419854317406
Concord,2020-04-01,37.97382,-122.029049,12206,11889,-0.809632240556474,-0.81266544812807262
Concord,2020-05-01,37.97382,-122.029049,14094,13991,0.15467802719973783,0.17680208596181343
Concord,2020-06-01,37.97382,-122.029049,19904,19929,0.41223215552717468,0.42441569580444571
Concord,2020-07-01,37.97382,-122.029049,22585,22913,0.13469654340836013,0.14973154699182095
Concord,2020-08-01,37.97382,-122.029049,22947,23247,0.016028337392074387,0.014576877754986253
Concord,2020-09-01,37.97382,-122.029049,23334,23493,0.016864949666623087,0.010582010582010581
Concord,2020-10-01,37.97382,-122.029049,26109,26089,0.11892517356646953,0.11050100029796109
Concord,2020-11-01,37.97382,-122.029049,23468,23503,-0.10115285916733693,-0.099122235424891722
Concord,2020-12-01,37.97382,-122.029049,21644,21321,-0.077722856655871822,-0.09283921201548738
Concord,2021-01-01,37.97382,-122.029049,20165,19753,-0.068333025318795051,-0.073542516767506214
Concord,2021-02-01,37.97382,-122.029049,21181,21173,0.050384329283411855,0.071887814509188477
Concord,2021-03-01,37.97382,-122.029049,26191,25937,0.23653274160804494,0.22500354224720162
Concord,2021-04-01,37.97382,-122.029049,28011,27980,0.069489519300523078,0.0787677834753441
Concord,2021-05-01,37.97382,-122.029049,29161,29450,0.041055299703687834,0.052537526804860617
Concord,2021-06-01,37.97382,-122.029049,33021,33826,0.13236857446589623,0.14859083191850594
Concord,2021-07-01,37.97382,-122.029049,35415,35596,0.07249931861542655,0.052326612664814046
Concord,2021-08-01,37.97382,-122.029049,39537,39511,0.11639135959339263,0.10998426789526913
Concord,2021-09-01,37.97382,-122.029049,43719,43575,0.1057743379619091,0.10285743210751436
Concord,2021-10-01,37.97382,-122.029049,43692,44075,-0.00061758045700953824,0.011474469305794608
Concord,2021-11-01,37.97382,-122.029049,42108,42238,-0.036253776435045321,-0.041678956324446965
Concord,2021-12-01,37.97382,-122.029049,41131,40997,-0.023202241854279472,-0.029381126000284103
Daly City,2020-01-01,37.706328,-122.468899,207569,207052,,
Daly City,2020-02-01,37.706328,-122.468899,223741,222891,0.0779114414965626,0.0764976914011939
Daly City,2020-03-01,37.706328,-122.468899,101878,102171,-0.5446610142977818,-0.54161002463087338
Daly City,2020-04-01,37.706328,-122.468899,16380,16465,-0.83921945856809121,-0.83884859695999847
Daly City,2020-05-01,37.706328,-122.468899,19731,19329,0.20457875457875457,0.17394473124810203
Daly City,2020-06-01,37.706328,-122.468899,28528,27771,0.445846637271299,0.43675306534223191
Daly City,2020-07-01,37.706328,-122.468899,33093,32198,0.16001822770611329,0.15941089625868712
Daly City,2020-08-01,37.706328,-122.468899,31393,30940,-0.051370380442993989,-0.03907074973600845
Daly City,2020-09-01,37.706328,-122.468899,33323,32161,0.061478673589653747,0.039463477698771815
Daly City,2020-10-01,37.706328,-122.468899,38238,37363,0.14749572367433905,0.16174870184384815
Daly City,2020-11-01,37.706328,-122.468899,33765,32740,-0.11697787541189393,-0.1237320343655488
Daly City,2020-12-01,37.706328,-122.468899,31510,30167,-0.066785132533688729,-0.078588882101405008
Daly City,2021-01-01,37.706328,-122.468899,29066,27521,-0.077562678514757219,-0.0877117379918454
Daly City,2021-02-01,37.706328,-122.468899,30828,28953,0.060620656437074247,0.052032992987173433
Daly City,2021-03-01,37.706328,-122.468899,37768,35891,0.22512002076034773,0.23962974475874693
Daly City,2021-04-01,37.706328,-122.468899,38909,37155,0.030210760432111839,0.035217742609567858
Daly City,2021-05-01,37.706328,-122.468899,41526,39643,0.06725950294276388,0.066962723724936085
Daly City,2021-06-01,37.706328,-122.468899,47287,46461,0.13873236044887541,0.171984965819943
Daly City,2021-07-01,37.706328,-122.468899,53310,51701,0.12737115909235097,0.11278276403865607
Daly City,2021-08-01,37.706328,-122.468899,61358,59360,0.15096604764584506,0.14814026807992109
Daly City,2021-09-01,37.706328,-122.468899,71362,69711,0.16304312396101567,0.17437668463611861
Daly City,2021-10-01,37.706328,-122.468899,74478,72902,0.043664695496202457,0.045774698397670385
Daly City,2021-11-01,37.706328,-122.468899,71234,68981,-0.043556486479228766,-0.053784532660283671
Daly City,2021-12-01,37.706328,-122.468899,66828,64669,-0.061852486172333437,-0.062509966512517945
Downtown Berkeley,2020-01-01,37.870311,-122.268146,256367,237367,,
Downtown Berkeley,2020-02-01,37.870311,-122.268146,272519,257831,0.063003428678418044,0.086212489520447244
Downtown Berkeley,2020-03-01,37.870311,-122.268146,115173,108043,-0.57737625633442069,-0.58095419092351186
Downtown Berkeley,2020-04-01,37.870311,-122.268146,13736,12267,-0.88073593637397651,-0.88646187166220858
Downtown Berkeley,2020-05-01,37.870311,-122.268146,16350,14528,0.19030285381479325,0.1843156435966414
Downtown Berkeley,2020-06-01,37.870311,-122.268146,23288,21542,0.42434250764525994,0.48279185022026433
Downtown Berkeley,2020-07-01,37.870311,-122.268146,26570,23753,0.14093095156303675,0.10263670968340916
Downtown Berkeley,2020-08-01,37.870311,-122.268146,26998,24487,0.016108392924350772,0.030901359828232222
Downtown Berkeley,2020-09-01,37.870311,-122.268146,27234,25169,0.0087413882509815542,0.027851513047739616
Downtown Berkeley,2020-10-01,37.870311,-122.268146,32027,29725,0.17599324373944333,0.18101632961182407
Downtown Berkeley,2020-11-01,37.870311,-122.268146,28965,26872,-0.095606831735722986,-0.0959798149705635
Downtown Berkeley,2020-12-01,37.870311,-122.268146,24559,22921,-0.15211462109442431,-0.14703036618041085
Downtown Berkeley,2021-01-01,37.870311,-122.268146,24230,22054,-0.013396310924711918,-0.037825574800401378
Downtown Berkeley,2021-02-01,37.870311,-122.268146,25391,23376,0.047915806851011142,0.059943774371996009
Downtown Berkeley,2021-03-01,37.870311,-122.268146,33208,29731,0.30786499153243274,0.2718600273785079
Downtown Berkeley,2021-04-01,37.870311,-122.268146,36545,32434,0.10048783425680559,0.090915206350274128
Downtown Berkeley,2021-05-01,37.870311,-122.268146,41973,39219,0.14852921056232044,0.209194055620645
Downtown Berkeley,2021-06-01,37.870311,-122.268146,48525,45921,0.15610035022514474,0.17088656008567277
Downtown Berkeley,2021-07-01,37.870311,-122.268146,57712,54706,0.1893250901597115,0.19130680952069859
Downtown Berkeley,2021-08-01,37.870311,-122.268146,82150,78910,0.4234474632658719,0.44243775819836945
Downtown Berkeley,2021-09-01,37.870311,-122.268146,105007,103382,0.27823493609251371,0.31012545938410846
Downtown Berkeley,2021-10-01,37.870311,-122.268146,106369,106433,0.01297056386717076,0.029511907295273837
Downtown Berkeley,2021-11-01,37.870311,-122.268146,100243,100106,-0.057591967584540611,-0.059445848562006146
Downtown Berkeley,2021-12-01,37.870311,-122.268146,80671,82309,-0.19524555330546772,-0.17778155155535133
Dublin/Pleasanton,2020-01-01,37.701677,-121.899061,181414,184266,,
Dublin/Pleasanton,2020-02-01,37.701677,-121.899061,170190,174066,-0.061869535978480161,-0.055354758881182638
Dublin/Pleasanton,2020-03-01,37.701677,-121.899061,70079,70742,-0.58823080086961632,-0.59359093677110986
Dublin/Pleasanton,2020-04-01,37.701677,-121.899061,8974,9390,-0.87194451975627507,-0.86726414294195808
Dublin/Pleasanton,2020-05-01,37.701677,-121.899061,10371,10696,0.15567194116336083,0.13908413205537806
Dublin/Pleasanton,2020-06-01,37.701677,-121.899061,15106,15404,0.45656156590492719,0.44016454749439043
Dublin/Pleasanton,2020-07-01,37.701677,-121.899061,17466,17651,0.15622931285581887,0.14587120228512074
Dublin/Pleasanton,2020-08-01,37.701677,-121.899061,17479,17475,0.00074430321768006417,-0.0099711064528921877
Dublin/Pleasanton,2020-09-01,37.701677,-121.899061,17937,18198,0.026202872017849991,0.041373390557939912
Dublin/Pleasanton,2020-10-01,37.701677,-121.899061,20120,20272,0.12170374087082567,0.11396856797450269
Dublin/Pleasanton,2020-11-01,37.701677,-121.899061,17812,18128,-0.1147117296222664,-0.10576164167324388
Dublin/Pleasanton,2020-12-01,37.701677,-121.899061,15772,15927,-0.11452953065349203,-0.12141438658428949
Dublin/Pleasanton,2021-01-01,37.701677,-121.899061,14929,15049,-0.0534491503931017,-0.055126514723425626
Dublin/Pleasanton,2021-02-01,37.701677,-121.899061,16043,16312,0.074619867372228546,0.083925842248654389
Dublin/Pleasanton,2021-03-01,37.701677,-121.899061,20161,20307,0.25668515863616531,0.24491172143207454
Dublin/Pleasanton,2021-04-01,37.701677,-121.899061,23203,23597,0.15088537274936759,0.16201309893140298
Dublin/Pleasanton,2021-05-01,37.701677,-121.899061,25707,26221,0.10791707968797139,0.11120057634445056
Dublin/Pleasanton,2021-06-01,37.701677,-121.899061,31381,32258,0.2207180923483876,0.23023530757789559
Dublin/Pleasanton,2021-07-01,37.701677,-121.899061,37700,38652,0.20136388260412352,0.19821439642879285
Dublin/Pleasanton,2021-08-01,37.701677,-121.899061,40957,40974,0.086392572944297086,0.060074511021421917
Dublin/Pleasanton,2021-09-01,37.701677,-121.899061,41729,42355,0.018849036794687111,0.0337043002879875
Dublin/Pleasanton,2021-10-01,37.701677,-121.899061,43096,43611,0.032758992547149465,0.029654114036123246
Dublin/Pleasanton,2021-11-01,37.701677,-121.899061,41368,41423,-0.040096528680155931,-0.050170828460709457
Dublin/Pleasanton,2021-12-01,37.701677,-121.899061,40434,40931,-0.022577837942370914,-0.011877459382468676
El Cerrito Plaza,2020-01-01,37.90263,-122.298935,111513,109411,,
El Cerrito Plaza,2020-02-01,37.90263,-122.298935,108489,106498,-0.027117914503241775,-0.026624379632760875
El Cerrito Plaza,2020-03-01,37.90263,-122.298935,48705,47085,-0.55106047617730824,-0.55787902120227606
El Cerrito Plaza,2020-04-01,37.90263,-122.298935,7229,6953,-0.85157581357150192,-0.85233089094191361
El Cerrito Plaza,2020-05-01,37.90263,-122.298935,8205,8090,0.13501175819615438,0.16352653530849992
El Cerrito Plaza,2020-06-01,37.90263,-122.298935,12456,11917,0.51809872029250459,0.473053152039555
El Cerrito Plaza,2020-07-01,37.90263,-122.298935,13693,13263,0.099309569685292226,0.11294788956952254
El Cerrito Plaza,2020-08-01,37.90263,-122.298935,13658,13498,-0.0025560505367706126,0.01771846490235995
El Cerrito Plaza,2020-09-01,37.90263,-122.298935,14402,13752,0.054473568604480889,0.018817602607793749
El Cerrito Plaza,2020-10-01,37.90263,-122.298935,17084,16309,0.186224135536731,0.18593659104130308
El Cerrito Plaza,2020-11-01,37.90263,-122.298935,15494,14695,-0.093069538749707331,-0.098963762339812369
El Cerrito Plaza,2020-12-01,37.90263,-122.298935,14052,13346,-0.093068284497224735,-0.091799931949642741
El Cerrito Plaza,2021-01-01,37.90263,-122.298935,13127,12586,-0.065826928551095926,-0.056945901393676009
El Cerrito Plaza,2021-02-01,37.90263,-122.298935,13744,13175,0.047002361544907445,0.046798029556650245
El Cerrito Plaza,2021-03-01,37.90263,-122.298935,17493,16574,0.27277357392316648,0.257988614800759
El Cerrito Plaza,2021-04-01,37.90263,-122.298935,18855,18117,0.0778597153146973,0.093097622782671655
El Cerrito Plaza,2021-05-01,37.90263,-122.298935,20631,20834,0.094192521877486071,0.14996964177292046
El Cerrito Plaza,2021-06-01,37.90263,-122.298935,25499,25481,0.23595560079492026,0.22304886243640204
El Cerrito Plaza,2021-07-01,37.90263,-122.298935,28199,27906,0.1058865053531511,0.095168949413288337
El Cerrito Plaza,2021-08-01,37.90263,-122.298935,31532,31464,0.11819568069789708,0.12749946248118685
El Cerrito Plaza,2021-09-01,37.90263,-122.298935,36026,36050,0.14252188253203096,0.1457538774472413
El Cerrito Plaza,2021-10-01,37.90263,-122.298935,37240,37675,0.033697884860933773,0.045076282940360611
El Cerrito Plaza,2021-11-01,37.90263,-122.298935,36159,36232,-0.029027926960257789,-0.03830126078301261
El Cerrito Plaza,2021-12-01,37.90263,-122.298935,34529,34666,-0.045078680273237644,-0.043221461691322585
El Cerrito del Norte,2020-01-01,37.925187,-122.316902,182571,174522,,
El Cerrito del Norte,2020-02-01,37.925187,-122.316902,173496,168330,-0.049706689452322657,-0.03547976759377041
El Cerrito del Norte,2020-03-01,37.925187,-122.316902,94734,89918,-0.45397012034859591,-0.46582308560565555
El Cerrito del Norte,2020-04-01,37.925187,-122.316902,21388,20602,-0.77423100470791906,-0.77088013523432464
El Cerrito del Norte,2020-05-01,37.925187,-122.316902,23684,23050,0.10734991584065831,0.11882341520240754
El Cerrito del Norte,2020-06-01,37.925187,-122.316902,33774,32198,0.4260260091200811,0.3968763557483731
El Cerrito del Norte,2020-07-01,37.925187,-122.316902,36704,35346,0.08675312370462486,0.09777004782905771
El Cerrito del Norte,2020-08-01,37.925187,-122.316902,36088,34577,-0.016782911944202266,-0.021756351496633283
El Cerrito del Norte,2020-09-01,37.925187,-122.316902,37323,35535,0.034221902017291063,0.027706278740203025
El Cerrito del Norte,2020-10-01,37.925187,-122.316902,41841,40158,0.12105136243067277,0.13009708737864079
El Cerrito del Norte,2020-11-01,37.925187,-122.316902,36602,35140,-0.12521211252121126,-0.12495642213257632
El Cerrito del Norte,2020-12-01,37.925187,-122.316902,34670,33111,-0.052784000874269169,-0.057740466704610131
El Cerrito del Norte,2021-01-01,37.925187,-122.316902,34176,32070,-0.014248629939428901,-0.031439702817794693
El Cerrito del Norte,2021-02-01,37.925187,-122.316902,35657,33427,0.043334503745318352,0.042313688805737451
El Cerrito del Norte,2021-03-01,37.925187,-122.316902,24971,39543,-0.2996887006758841,0.18296586591677386
El Cerrito del Norte,2021-04-01,37.925187,-122.316902,15716,41276,-0.37062993071963479,0.043825708722150573
El Cerrito del Norte,2021-05-01,37.925187,-122.316902,45726,43023,1.909518961567829,0.042324837678069584
El Cerrito del Norte,2021-06-01,37.925187,-122.316902,52352,49764,0.1449066176792197,0.15668363433512308
El Cerrito del Norte,2021-07-01,37.925187,-122.316902,52642,53196,0.005539425427872861,0.068965517241379309
El Cerrito del Norte,2021-08-01,37.925187,-122.316902,60294,60063,0.14535921887466283,0.12908865328220168
El Cerrito del Norte,2021-09-01,37.925187,-122.316902,68923,66799,0.14311540120078284,0.11214891031084029
El Cerrito del Norte,2021-10-01,37.925187,-122.316902,72106,68154,0.0461819711852357,0.020284734801419183
El Cerrito del Norte,2021-11-01,37.925187,-122.316902,69473,65712,-0.03651568524117272,-0.035830618892508145
El Cerrito del Norte,2021-12-01,37.925187,-122.316902,66646,63280,-0.040692067421876123,-0.0370099829559289
Embarcadero,2020-01-01,37.792849,-122.396888,1078049,908171,,
Embarcadero,2020-02-01,37.792849,-122.396888,1010902,848546,-0.06228566605042999,-0.065653935217046128
Embarcadero,2020-03-01,37.792849,-122.396888,411482,344705,-0.59295559806984255,-0.59376981330416967
Embarcadero,2020-04-01,37.792849,-122.396888,33379,28961,-0.91888102031194563,-0.9159832320389899
Embarcadero,2020-05-01,37.792849,-122.396888,40799,36518,0.22229545522633992,0.26093712233693589
Embarcadero,2020-06-01,37.792849,-122.396888,64809,57381,0.588494816049413,0.57130730050933787
Embarcadero,2020-07-01,37.792849,-122.396888,71749,64984,0.10708389266922803,0.132500304979
Embarcadero,2020-08-01,37.792849,-122.396888,72262,64364,0.0071499254345008291,-0.0095408100455496737
Embarcadero,2020-09-01,37.792849,-122.396888,74625,66338,0.032700451136143477,0.030669318252439251
Embarcadero,2020-10-01,37.792849,-122.396888,88147,77255,0.18119932998324959,0.16456631191775453
Embarcadero,2020-11-01,37.792849,-122.396888,76617,67892,-0.13080422476091075,-0.12119603909132096
Embarcadero,2020-12-01,37.792849,-122.396888,66995,59918,-0.12558570552227313,-0.11745124609674189
Embarcadero,2021-01-01,37.792849,-122.396888,61670,56212,-0.079483543548025976,-0.061851196635401715
Embarcadero,2021-02-01,37.792849,-122.396888,67378,61000,0.092557159072482562,0.085177542161815986
Embarcadero,2021-03-01,37.792849,-122.396888,87350,76719,0.29641722817536881,0.25768852459016395
Embarcadero,2021-04-01,37.792849,-122.396888,98119,84135,0.12328563251287922,0.0966644507879404
Embarcadero,2021-05-01,37.792849,-122.396888,116936,100912,0.19177733160753779,0.19940571700243656
Embarcadero,2021-06-01,37.792849,-122.396888,160661,136281,0.37392248751453788,0.35049349928650708
Embarcadero,2021-07-01,37.792849,-122.396888,197199,169410,0.22742295890104008,0.24309331454861646
Embarcadero,2021-08-01,37.792849,-122.396888,195396,171199,-0.0091430483927403289,0.010560179446313676
Embarcadero,2021-09-01,37.792849,-122.396888,215854,189873,0.10470019857110688,0.10907773994006974
Embarcadero,2021-10-01,37.792849,-122.396888,243399,210936,0.12760940265179241,0.11093204405049691
Embarcadero,2021-11-01,37.792849,-122.396888,225902,198038,-0.0718860800578474,-0.061146508893692872
Embarcadero,2021-12-01,37.792849,-122.396888,213475,185033,-0.0550105798089437,-0.065669214999141579
Fremont,2020-01-01,37.557469,-121.976613,124331,122456,,
Fremont,2020-02-01,37.557469,-121.976613,117920,116479,-0.051563970369417123,-0.04880936826288626
Fremont,2020-03-01,37.557469,-121.976613,52201,48353,-0.5573185210312076,-0.58487796083414179
Fremont,2020-04-01,37.557469,-121.976613,8005,7101,-0.8466504473094385,-0.853142514425165
Fremont,2020-05-01,37.557469,-121.976613,8803,8543,0.099687695190505937,0.20306999014223348
Fremont,2020-06-01,37.557469,-121.976613,12318,11367,0.39929569464955128,0.33056303406297555
Fremont,2020-07-01,37.557469,-121.976613,14864,13680,0.20668939762948529,0.20348376880443389
Fremont,2020-08-01,37.557469,-121.976613,13864,13052,-0.06727664155005382,-0.045906432748538013
Fremont,2020-09-01,37.557469,-121.976613,14008,13118,0.0103866128101558,0.0050566962917560528
Fremont,2020-10-01,37.557469,-121.976613,15946,15261,0.13834951456310679,0.16336331757889921
Fremont,2020-11-01,37.557469,-121.976613,14133,13331,-0.11369622475856014,-0.126466155559924
Fremont,2020-12-01,37.557469,-121.976613,13045,12426,-0.076982947711030925,-0.0678868802040357
Fremont,2021-01-01,37.557469,-121.976613,11791,11296,-0.096128784975086243,-0.090938355061966847
Fremont,2021-02-01,37.557469,-121.976613,12032,11716,0.020439318123992876,0.037181303116147306
Fremont,2021-03-01,37.557469,-121.976613,15210,14659,0.26412898936170215,0.251194947080915
Fremont,2021-04-01,37.557469,-121.976613,16252,15681,0.068507560815253124,0.069718261818677948
Fremont,2021-05-01,37.557469,-121.976613,16722,16576,0.028919517597834114,0.057075441617243795
Fremont,2021-06-01,37.557469,-121.976613,20625,20341,0.23340509508432006,0.22713561776061775
Fremont,2021-07-01,37.557469,-121.976613,23523,22991,0.14050909090909092,0.13027874735755371
Fremont,2021-08-01,37.557469,-121.976613,26103,25579,0.10967988776941717,0.11256578661215258
Fremont,2021-09-01,37.557469,-121.976613,29350,28862,0.12439183235643413,0.12834747253606474
Fremont,2021-10-01,37.557469,-121.976613,29220,29039,-0.0044293015332197618,0.00613263114129305
Fremont,2021-11-01,37.557469,-121.976613,29205,28904,-0.000513347022587269,-0.0046489204173697438
Fremont,2021-12-01,37.557469,-121.976613,27819,27511,-0.047457627118644069,-0.048194021588707447
Fruitvale,2020-01-01,37.77489,-122.224166,180450,179044,,
Fruitvale,2020-02-01,37.77489,-122.224166,180952,178123,0.0027819340537545028,-0.005143986952927772
Fruitvale,2020-03-01,37.77489,-122.224166,102004,99641,-0.43629249745788939,-0.44060564890553156
Fruitvale,2020-04-01,37.77489,-122.224166,28646,28713,-0.71916787576957764,-0.71183548940697106
Fruitvale,2020-05-01,37.77489,-122.224166,35172,34996,0.22781540180129861,0.218820743217358
Fruitvale,2020-06-01,37.77489,-122.224166,44307,44492,0.25972364380757423,0.2713452966053263
Fruitvale,2020-07-01,37.77489,-122.224166,48539,48639,0.095515381316721965,0.093207767688573223
Fruitvale,2020-08-01,37.77489,-122.224166,47635,47547,-0.01862419909763283,-0.02245111947202862
Fruitvale,2020-09-01,37.77489,-122.224166,47485,47577,-0.0031489451033903642,0.00063095463436178942
Fruitvale,2020-10-01,37.77489,-122.224166,52700,52859,0.10982415499631462,0.1110200306870967
Fruitvale,2020-11-01,37.77489,-122.224166,48551,48055,-0.078728652751423156,-0.09088329328969523
Fruitvale,2020-12-01,37.77489,-122.224166,46699,45784,-0.038145455294432661,-0.047258349807512229
Fruitvale,2021-01-01,37.77489,-122.224166,42621,41240,-0.0873252103899441,-0.099248645815131931
Fruitvale,2021-02-01,37.77489,-122.224166,44348,43480,0.040519931489172004,0.054316197866149371
Fruitvale,2021-03-01,37.77489,-122.224166,53658,52424,0.20993054929196356,0.20570377184912603
Fruitvale,2021-04-01,37.77489,-122.224166,56759,55172,0.057791941555779193,0.052418739508622005
Fruitvale,2021-05-01,37.77489,-122.224166,58109,57274,0.023784774220828416,0.038099035742768073
Fruitvale,2021-06-01,37.77489,-122.224166,62863,63419,0.081811767540312177,0.10729126654328316
Fruitvale,2021-07-01,37.77489,-122.224166,65603,65532,0.043586847589201914,0.033318090792980024
Fruitvale,2021-08-01,37.77489,-122.224166,73880,73454,0.12616801060927091,0.12088750534090216
Fruitvale,2021-09-01,37.77489,-122.224166,79177,78743,0.071697347049269083,0.072004247556293741
Fruitvale,2021-10-01,37.77489,-122.224166,80555,80700,0.017404044103716987,0.024853002806598683
Fruitvale,2021-11-01,37.77489,-122.224166,77761,78368,-0.034684377133635404,-0.028897149938042131
Fruitvale,2021-12-01,37.77489,-122.224166,74434,75392,-0.042784943609264284,-0.0379746835443038
Glen Park,2020-01-01,37.733107,-122.433777,170675,182178,,
Glen Park,2020-02-01,37.733107,-122.433777,160862,172045,-0.057495239490259267,-0.055621425199530131
Glen Park,2020-03-01,37.733107,-122.433777,73836,77770,-0.54099787395407239,-0.54796710163038742
Glen Park,2020-04-01,37.733107,-122.433777,11599,11710,-0.84290860826697,-0.84942779992284945
Glen Park,2020-05-01,37.733107,-122.433777,13009,13394,0.12156220363824467,0.14380871050384286
Glen Park,2020-06-01,37.733107,-122.433777,18750,19141,0.44130986240295178,0.42907271912796774
Glen Park,2020-07-01,37.733107,-122.433777,20967,21578,0.11824,0.12731832192675407
Glen Park,2020-08-01,37.733107,-122.433777,20345,21037,-0.029665665092764821,-0.025071832421911206
Glen Park,2020-09-01,37.733107,-122.433777,21158,21725,0.039960678299336444,0.03270428293007558
Glen Park,2020-10-01,37.733107,-122.433777,24312,25245,0.14906891010492485,0.16202531645569621
Glen Park,2020-11-01,37.733107,-122.433777,21738,22475,-0.10587364264560711,-0.10972469795999208
Glen Park,2020-12-01,37.733107,-122.433777,19988,20907,-0.080504186217683321,-0.069766407119021129
Glen Park,2021-01-01,37.733107,-122.433777,18446,18860,-0.0771462877726636,-0.09790979097909791
Glen Park,2021-02-01,37.733107,-122.433777,19663,20571,0.065976363439228011,0.090721102863202549
Glen Park,2021-03-01,37.733107,-122.433777,24630,25580,0.25260641814575596,0.24349812843323124
Glen Park,2021-04-01,37.733107,-122.433777,26977,27688,0.0952902963865205,0.082408131352619235
Glen Park,2021-05-01,37.733107,-122.433777,30305,31782,0.12336434740705045,0.14786188962727537
Glen Park,2021-06-01,37.733107,-122.433777,36196,38243,0.1943903646262993,0.20329117110314016
Glen Park,2021-07-01,37.733107,-122.433777,39399,41619,0.08849044093269974,0.088277593285045627
Glen Park,2021-08-01,37.733107,-122.433777,43662,45433,0.10820071575420696,0.0916408371176626
Glen Park,2021-09-01,37.733107,-122.433777,49828,51071,0.14122119921212953,0.12409482094512798
Glen Park,2021-10-01,37.733107,-122.433777,52620,53849,0.056032752669181986,0.054394862054786476
Glen Park,2021-11-01,37.733107,-122.433777,51632,53205,-0.018776130748764729,-0.011959367861984437
Glen Park,2021-12-01,37.733107,-122.433777,50020,51955,-0.031220948249147815,-0.023494032515741003
Hayward,2020-01-01,37.669692,-122.086947,103029,103886,,
Hayward,2020-02-01,37.669692,-122.086947,103758,105688,0.0070756777218064816,0.017345936892362784
Hayward,2020-03-01,37.669692,-122.086947,55279,55824,-0.4672314423948033,-0.47180379986374993
Hayward,2020-04-01,37.669692,-122.086947,12343,11911,-0.77671448470486082,-0.78663298939524218
Hayward,2020-05-01,37.669692,-122.086947,14937,14362,0.21015960463420563,0.20577617328519857
Hayward,2020-06-01,37.669692,-122.086947,18993,18627,0.27154046997389036,0.29696421111265842
Hayward,2020-07-01,37.669692,-122.086947,21576,20911,0.13599747275311957,0.1226177054812906
Hayward,2020-08-01,37.669692,-122.086947,20023,19138,-0.071978123841305156,-0.08478791066902587
